Sortierung,Ebene,Landesverband / Schule,Geschäftsstelle,Ortsverband,Kürzel,Gründungsdatum,Name 1,Name 2,Strasse,PLZ,Ort,Länge,Breite,Bundesland,Regierungsbezirk,Kreis
1,OV,"Bremen, Niedersachsen",Bremen,Osterh.-Scharmbeck,OBEC,09.12.1952,Der Ortsbeauftragte für Osterholz-Scharmbeck,,Am Binnenfeld 7,27711,Osterholz-Scharmbeck,8.816495,53.234604,Niedersachsen, ,Osterholz
1,OV,"Bremen, Niedersachsen",Bremen,Wardenburg,OWAR,06.05.1964,Der Ortsbeauftragte für Wardenburg,,Rheinstraße 16,26203,Wardenburg,8.198402,53.050647,Niedersachsen, ,Oldenburg
1,OV,"Bremen, Niedersachsen",Buxtehude,Buxtehude,OBUX,01.05.1952,Der Ortsbeauftragte für Buxtehude,,Helga-Wex-Platz 2,21614,Buxtehude,9.682378,53.4617,Niedersachsen, ,Stade
1,OV,"Bremen, Niedersachsen",Buxtehude,Kutenholz,OKUT,01.09.1962,Der Ortsbeauftragte für Kutenholz,,Heerloge 43,27449,Kutenholz,9.305283,53.499938,Niedersachsen, ,Stade
1,OV,"Bremen, Niedersachsen",Buxtehude,Lüchow-Dannenberg,OLDB,01.03.1965,Der Ortsbeauftragte für Lüchow-Dannenberg,,Konsul-Wester-Straße 12,29439,Lüchow (Wendland),11.166852,52.975896,Niedersachsen, ,Lüchow-Dannenberg
1,OV,"Bremen, Niedersachsen",Buxtehude,Lüneburg,OLUE,30.10.1952,Der Ortsbeauftragte für Lüneburg,,Dorette-von-Stern-Str. 1,21337,Lüneburg,10.423004,53.254043,Niedersachsen, ,Lüneburg
1,OV,"Bremen, Niedersachsen",Buxtehude,Rotenburg,ORTB,01.09.1952,Der Ortsbeauftragte für Rotenburg,,Zum Flugplatz 40,27356,Rotenburg,9.354606,53.13156,Niedersachsen, ,Rotenburg (Wümme)
1,OV,"Bremen, Niedersachsen",Buxtehude,Stade,OSTD,01.04.1952,Der Ortsbeauftragte für Stade,,Ohle Kamp 8,21684,Stade,9.407288,53.57955,Niedersachsen, ,Stade
1,OV,"Bremen, Niedersachsen",Buxtehude,Stelle-Winsen,OSTW,01.11.1962,Der Ortsbeauftragte für Stelle-Winsen,,Alte Lüneburger Straße 51,21435,Stelle,10.130902,53.374832,Niedersachsen, ,Harburg
1,OV,"Bremen, Niedersachsen",Buxtehude,Uelzen,OUEL,01.04.1952,Der Ortsbeauftragte für Uelzen,,Bohldamm 67,29525,Uelzen,10.544192,52.961803,Niedersachsen, ,Uelzen
1,OV,"Bremen, Niedersachsen",Göttingen,Bad Lauterberg,OBLB,09.07.1952,Der Ortsbeauftragte für Bad Lauterberg,,Bahnhofstraße 5-7,37431,Bad Lauterberg,10.46488,51.625572,Niedersachsen, ,Osterode am Harz
1,OV,"Bremen, Niedersachsen",Göttingen,Clausthal-Zellerfeld,OCLZ,23.05.1952,Der Ortsbeauftragte für Clausthal-Zellerfeld,,Altenbraker Ring 2,38678,Clausthal-Zellerfeld,10.358099,51.805982,Niedersachsen, ,Goslar
1,OV,"Bremen, Niedersachsen",Göttingen,Einbeck,OEIN,11.05.1952,Der Ortsbeauftragte für Einbeck,,Tiedexer Tor 6 b,37574,Einbeck,9.862138,51.81965,Niedersachsen, ,Northeim
1,OV,"Bremen, Niedersachsen",Göttingen,Gieboldehausen,OGIE,21.05.1968,Der Ortsbeauftragte für Gieboldehausen,,Stockenbreite,37434,Gieboldehausen,10.203509,51.600875,Niedersachsen, ,Göttingen
1,OV,"Bremen, Niedersachsen",Göttingen,Göttingen,OGOT,01.12.1952,Der Ortsbeauftragte für Göttingen,,Industriestraße 12,37079,Göttingen,9.900629,51.54008,Niedersachsen, ,Göttingen
1,OV,"Bremen, Niedersachsen",Göttingen,Goslar,OGOS,24.09.1952,Der Ortsbeauftragte für Goslar,,Alte Heerstraße 16,38644,Goslar,10.417474,51.935433,Niedersachsen, ,Goslar
1,OV,"Bremen, Niedersachsen",Göttingen,Hann.-Münden,OHMD,10.05.1953,Der Ortsbeauftragte für Hann.-Münden,,Veckerhäger Straße 106,34346,Hann.-Münden,9.639511,51.424907,Niedersachsen, ,Göttingen
1,OV,"Bremen, Niedersachsen",Göttingen,Holzminden,OHOL,26.04.1953,Der Ortsbeauftragte für Holzminden,,Burgbergblick 9,37603,Holzminden,9.461233,51.838754,Niedersachsen, ,Holzminden
1,OV,"Bremen, Niedersachsen",Göttingen,Northeim,ONOH,01.09.1952,Der Ortsbeauftragte für Northeim,,Am Bergbad 4,37154,Northeim,10.003473,51.716972,Niedersachsen, ,Northeim
1,OV,"Bremen, Niedersachsen",Göttingen,Osterode - NI,OTER,08.05.1958,Der Ortsbeauftragte für Osterode am Harz,,Herzberger Straße 51,37520,Osterode am Harz,10.27151,51.71927,Niedersachsen, ,Osterode am Harz
1,OV,"Bremen, Niedersachsen",Hannover,Bückeburg,OBKB,01.04.1962,Der Ortsbeauftragte für Bückeburg,,Petzer Straße 19 i,31675,Bückeburg,9.030861,52.264643,Niedersachsen, ,Schaumburg
1,OV,"Bremen, Niedersachsen",Hannover,Burgdorf,OBUR,08.03.1956,Der Ortsbeauftragte für Burgdorf,,Vor dem Celler Tor 53,31303,Burgdorf,10.013115,52.458903,Niedersachsen, ,Hannover
1,OV,"Bremen, Niedersachsen",Hannover,Hameln,OHAL,22.05.1952,Der Ortsbeauftragte für Hameln,,Schwarzer Weg 41,31789,Hameln,9.344707,52.08237,Niedersachsen, ,Hameln-Pyrmont
1,OV,"Bremen, Niedersachsen",Hannover,Hannover/Langenhagen,OHAN,12.06.1952,Der Ortsbeauftragte für Hannover/Langenhagen,,Wiesenauer Straße 14,30179,Hannover,9.718514,52.425849,Niedersachsen, ,Hannover
1,OV,"Bremen, Niedersachsen",Hannover,Lehrte,OLEH,09.05.1956,Der Ortsbeauftragte für Lehrte,,Ahltener Straße 110,31275,Lehrte,9.957547,52.372702,Niedersachsen, ,Hannover
1,OV,"Bremen, Niedersachsen",Hannover,Rinteln,ORIN,25.05.1962,Der Ortsbeauftragte für Rinteln,,Heisterbreite 7,31737,Rinteln,9.083954,52.166991,Niedersachsen, ,Schaumburg
1,OV,"Bremen, Niedersachsen",Hannover,Ronnenberg,ORON,08.11.1972,Der Ortsbeauftragte für Ronnenberg,,In der Beschen 2a,30952,Ronnenberg,9.6536496,52.344672,Niedersachsen, ,Hannover
1,OV,"Bremen, Niedersachsen",Hannover,Springe,OSPR,10.02.1965,Der Ortsbeauftragte für Springe,,In der Wanne 5,31832,Springe,9.552186,52.218228,Niedersachsen, ,Hannover
1,OV,"Bremen, Niedersachsen",Hannover,Stadthagen,OSTH,08.06.1962,Der Ortsbeauftragte für Stadthagen,,Am Sonnenbrink 22,31655,Stadthagen,9.190382,52.327641,Niedersachsen, ,Schaumburg
1,OV,"Bremen, Niedersachsen",Hannover,Wunstorf,OWUN,03.08.1954,Der Ortsbeauftragte für Wunstorf,,Bahnhofstraße 83,31515,Wunstorf,9.4496,52.423323,Niedersachsen, ,Hannover
1,OV,"Bremen, Niedersachsen",Lingen,Bad Essen,OWLG,08.02.1955,Der Ortsbeauftragte für Bad Essen,,Am Wendebecken 7,49152,Bad Essen,8.347986,52.32412,Niedersachsen, ,Osnabrück
1,OV,"Bremen, Niedersachsen",Lingen,Cloppenburg,OCLO,11.08.1952,Der Ortsbeauftragte für Cloppenburg,,Hohe Tannen 15,49661,Cloppenburg,8.074038,52.84405,Niedersachsen, ,Cloppenburg
1,OV,"Bremen, Niedersachsen",Lingen,Lingen,OLIG,01.01.1953,Der Ortsbeauftragte für Lingen,,Feuerdornstraße 3,49808,Lingen (Ems),7.286924,52.512553,Niedersachsen, ,Emsland
1,OV,"Bremen, Niedersachsen",Lingen,Lohne,OLON,08.12.1961,Der Ortsbeauftragte für Lohne,,Bergweg 39,49393,Lohne,8.257647,52.664616,Niedersachsen, ,Vechta
1,OV,"Bremen, Niedersachsen",Lingen,Melle,OMLL,13.03.1965,Der Ortsbeauftragte für Melle,,In der Eue 4,49324,Melle,8.318341,52.213127,Niedersachsen, ,Osnabrück
1,OV,"Bremen, Niedersachsen",Lingen,Meppen,OMEP,15.06.1953,Der Ortsbeauftragte für Meppen,,Lathener Straße 35,49716,Meppen,7.292181,52.70903,Niedersachsen, ,Emsland
1,OV,"Bremen, Niedersachsen",Lingen,Nordhorn,ONHO,16.06.1953,Der Ortsbeauftragte für Nordhorn,,Boerweg 19,48531,Nordhorn,7.090285,52.450842,Niedersachsen, ,Grafschaft Bentheim
1,OV,"Bremen, Niedersachsen",Lingen,Osnabrück,OOSN,24.11.1952,Der Ortsbeauftragte für Osnabrück,,Carl-Stolcke-Straße 9,49090,Osnabrück,8.009574,52.305187,Niedersachsen, ,Osnabrück
1,OV,"Bremen, Niedersachsen",Lingen,Papenburg-Aschend.,OPAP,01.04.1953,Der Ortsbeauftragte für Papenburg-Aschendorf,,Alter Burenweg 7,26871,Papenburg,7.376937,53.0686,Niedersachsen, ,Emsland
1,OV,"Bremen, Niedersachsen",Lingen,Quakenbrück,OQUA,01.01.1952,Der Ortsbeauftragte für Quakenbrück,,Ostlandstraße 25,49610,Quakenbrück,7.944154,52.669398,Niedersachsen, ,Osnabrück
1,OV,"Bremen, Niedersachsen",Oldenburg,Aurich,OAUR,02.06.1952,Der Ortsbeauftragte für Aurich,,Schoolpad 82,26605,Aurich,7.505567,53.456454,Niedersachsen, ,Aurich
1,OV,"Bremen, Niedersachsen",Oldenburg,Emden,OEMD,07.05.1954,Der Ortsbeauftragte für Emden,,Schützenstraße 20,26721,Emden,7.203051,53.380514,Niedersachsen, ,Emden
1,OV,"Bremen, Niedersachsen",Oldenburg,Jever,OJEV,15.09.1952,Der Ortsbeauftragte für Jever,,Am Bullhamm 11,26441,Jever,7.907935,53.585093,Niedersachsen, ,Friesland
1,OV,"Bremen, Niedersachsen",Oldenburg,Leer,OLER,01.01.1952,Der Ortsbeauftragte für Leer,,Alemannenstraße 1,26789,Leer,7.505469,53.235462,Niedersachsen, ,Leer
1,OV,"Bremen, Niedersachsen",Oldenburg,Norden,ONOD,17.03.1953,Der Ortsbeauftragte für Norden,,Osterstrasse 93 B,26506,Norden,7.226395,53.603611,Niedersachsen, ,Aurich
1,OV,"Bremen, Niedersachsen",Oldenburg,Nordenham,ONOM,16.06.1953,Der Ortsbeauftragte für Nordenham,,Flagbalger Straße 1,26954,Nordenham,8.490578,53.500903,Niedersachsen, ,Wesermarsch
1,OV,"Bremen, Niedersachsen",Oldenburg,Oldenburg - NI,OODE,01.04.1952,Der Ortsbeauftragte für Oldenburg-NI,,Artillerieweg 59,26129,Oldenburg (Oldb),8.187573,53.15234,Niedersachsen, ,Oldenburg (Oldb)
1,OV,"Bremen, Niedersachsen",Oldenburg,Varel,OVAR,01.01.1953,Der Ortsbeauftragte für Varel,,Emil-Heeder-Straße 12,26316,Varel,8.096605,53.399587,Niedersachsen, ,Friesland
1,OV,"Bremen, Niedersachsen",Oldenburg,Westerstede,OWES,01.01.1953,Der Ortsbeauftragte für Westerstede,,Ammerlandallee 32a,26655,Westerstede,7.91798,53.24935,Niedersachsen, ,Ammerland
1,OV,"Bremen, Niedersachsen",Oldenburg,Wilhelmshaven,OWHV,01.07.1953,Der Ortsbeauftragte für Wilhelmshaven,,Banter Weg 12 A,26389,Wilhelmshaven,8.09046,53.51497,Niedersachsen, ,Wilhelmshaven
1,OV,"Bremen, Niedersachsen",Verden,Achim,OAHI,11.06.1963,Der Ortsbeauftragte für Achim,,Justus-von-Liebig-Straße 5,28832,Achim,9.066852,53.023918,Niedersachsen, ,Verden
1,OV,"Bremen, Niedersachsen",Verden,Bassum,OBAS,19.09.1962,Der Ortsbeauftragte für Bassum,,Industriestraße 3,27211,Bassum,8.739046,52.858085,Niedersachsen, ,Diepholz
1,OV,"Bremen, Niedersachsen",Verden,Celle,OCEL,22.09.1952,Der Ortsbeauftragte für Celle,,Im Werder 3,29221,Celle,10.082201,52.612667,Niedersachsen, ,Celle
1,OV,"Bremen, Niedersachsen",Verden,Fallingbostel-Walsrode,OFAL,15.02.1953,Der Ortsbeauftragte für Fallingbostel-Walsrode,,Benzen 36,29664,Walsrode,9.552071,52.850383,Niedersachsen, ,Heidekreis
1,OV,"Bremen, Niedersachsen",Verden,Hoya,OHOY,08.02.1961,Der Ortsbeauftragte für Hoya,,Maschsiedlung 1,27318,Hoya,9.150602,52.807173,Niedersachsen, ,Nienburg (Weser)
1,OV,"Bremen, Niedersachsen",Verden,Nienburg,ONIE,19.08.1954,Der Ortsbeauftragte für Nienburg,,Ziegelkampstraße 49,31582,Nienburg,9.230419,52.635373,Niedersachsen, ,Nienburg (Weser)
1,OV,"Bremen, Niedersachsen",Verden,Soltau,OSOL,16.03.1953,Der Ortsbeauftragte für Soltau,,Am Kahlberg 11,29614,Soltau,9.82386,52.97114,Niedersachsen, ,Heidekreis
1,OV,"Bremen, Niedersachsen",Verden,Sulingen,OSLG,22.07.1952,Der Ortsbeauftragte für Sulingen,,Diepholzer Straße 53,27232,Sulingen,8.788094,52.674802,Niedersachsen, ,Diepholz
1,OV,"Bremen, Niedersachsen",Verden,Syke,OSYK,03.01.1955,Der Ortsbeauftragte für Syke,,Barrier Straße 46,28857,Syke,8.82407,52.92958,Niedersachsen, ,Diepholz
1,OV,"Bremen, Niedersachsen",Verden,Verden,OVER,05.05.1953,Der Ortsbeauftragte für Verden,,Clüversweg 4,27283,Verden,9.242136,52.912982,Niedersachsen, ,Verden
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg Mitte,OHHM,01.08.1952,Der Ortsbeauftragte für Hamburg-Mitte,,Billbrookdeich 139,22113,Hamburg,10.094932,53.53674,Hamburg, ,Hamburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg Nord,OHHN,15.08.1952,Der Ortsbeauftragte für Hamburg-Nord,,Carl-Cohn-Straße 36-38,22297,Hamburg,10.007855,53.604467,Hamburg, ,Hamburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg-Altona,OHHA,16.08.1952,Der Ortsbeauftragte für Hamburg-Altona,,Fangdieckstraße 50,22547,Hamburg,9.9016553,53.5970537,Hamburg, ,Hamburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg-Bergedorf,OHHB,01.08.1952,Der Ortsbeauftragte für Hamburg-Bergedorf,,Sollredder 10,21465,Wentorf bei Hamburg,10.263112,53.484769,Schleswig-Holstein, ,Herzogtum Lauenburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg-Eimsbüttel,OHHE,15.08.1952,Der Ortsbeauftragte für Hamburg-Eimsbüttel,,Spritzenweg 14,22529,Hamburg,9.956091,53.599982,Hamburg, ,Hamburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg-Harburg,OHHH,01.08.1952,Der Ortsbeauftragte für Hamburg-Harburg,,Nöldekestraße 10,21079,Hamburg,9.992443,53.452187,Hamburg, ,Hamburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Hamburg,Hamburg-Wandsbek,OHHW,14.08.1952,Der Ortsbeauftragte für Hamburg-Wandsbek,,Rahlau 19,22045,Hamburg,10.113001,53.578788,Hamburg, ,Hamburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Ahrensburg,OAHB,22.08.1969,Der Ortsbeauftragte für Ahrensburg,,Roggenweg 5,22926,Ahrensburg,10.257142,53.6784539,Schleswig-Holstein, ,Stormarn
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Bad Oldesloe,OBOL,01.10.1952,Der Ortsbeauftragte für Bad Oldesloe,,Elly-Heuss-Knapp-Straße 16,23843,Bad Oldesloe,10.411947,53.798517,Schleswig-Holstein, ,Stormarn
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Eutin,OEUT,24.11.1952,Der Ortsbeauftragte für Eutin,,Industriestraße 2,23701,Eutin,10.618934,54.127012,Schleswig-Holstein, ,Ostholstein
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Lauenburg,OLAU,15.06.1953,Der Ortsbeauftragte für Lauenburg,,Reeperbahn 33,21481,Lauenburg,10.550937,53.377506,Schleswig-Holstein, ,Herzogtum Lauenburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Lübeck,OHLB,03.11.1951,Der Ortsbeauftragte für Lübeck,,Vorwerker Straße 141,23554,Lübeck,10.677595,53.900035,Schleswig-Holstein, ,Lübeck
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Mölln,OMLN,07.10.1952,Der Ortsbeauftragte für Mölln,,Hein-Hollenbek-Weg 1,23879,Mölln,10.691366,53.604642,Schleswig-Holstein, ,Herzogtum Lauenburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Neustadt,ONST,02.02.1953,Der Ortsbeauftragte für Neustadt,,Am Holm 74,23730,Neustadt,10.791583,54.095041,Schleswig-Holstein, ,Ostholstein
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Oldenburg,OOLD,16.04.1963,Der Ortsbeauftragte für Oldenburg,,Am Voßberg 10,23758,Oldenburg (SH),10.914916,54.292213,Schleswig-Holstein, ,Ostholstein
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Plön,OPLO,09.01.1953,Der Ortsbeauftragte für Plön,,Behler Weg 19,24306,Plön,10.441067,54.172548,Schleswig-Holstein, ,Plön
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Preetz,OPRZ,20.10.1953,Der Ortsbeauftragte für Preetz,,Handelsweg 6,24211,Preetz,10.301532,54.251489,Schleswig-Holstein, ,Plön
1,OV,"Hamburg, Mecklenburg-Vorpommern",Lübeck,Ratzeburg,ORZB,01.10.1952,Der Ortsbeauftragte für Ratzeburg,,Pillauer Weg 6-8,23909,Ratzeburg,10.790208,53.686886,Schleswig-Holstein, ,Herzogtum Lauenburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Bad Segeberg,OBSG,09.10.1952,Der Ortsbeauftragte für Bad Segeberg,,Rosenstraße 18 a,23795,Bad Segeberg,10.315323,53.926857,Schleswig-Holstein, ,Segeberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Barmstedt,OBAR,19.06.1964,Der Ortsbeauftragte für Barmstedt,,An der alten Mühle 8,25355,Barmstedt,9.770722,53.79211,Schleswig-Holstein, ,Pinneberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Burg-Hochdonn,OBHN,02.07.1964,Der Ortsbeauftragte für Burg-Hochdonn,,Bahnhofstraße 35,25712,Burg,9.257536,54.001527,Schleswig-Holstein, ,Dithmarschen
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Elmshorn,OELM,22.02.1953,Der Ortsbeauftragte für Elmshorn,,Geelbeksdamm 3,25335,Elmshorn,9.677676,53.76633,Schleswig-Holstein, ,Pinneberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Heide,OHED,05.10.1952,Der Ortsbeauftragte für Heide,,Vogelweide 9,25746,Heide,9.109323,54.185468,Schleswig-Holstein, ,Dithmarschen
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Itzehoe,OITZ,05.11.1952,Der Ortsbeauftragte für Itzehoe,,Oelixdorfer Straße 2,25524,Itzehoe,9.530323,53.924697,Schleswig-Holstein, ,Steinburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Kaltenkirchen,OKAL,16.11.1965,Der Ortsbeauftragte für Kaltenkirchen,,Porschering 7,24568,Kaltenkirchen,9.971612,53.829547,Schleswig-Holstein, ,Segeberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Meldorf,OMRF,16.04.1962,Der Ortsbeauftragte für Meldorf,,Marschstraße 2,25704,Meldorf,9.065595,54.0838,Schleswig-Holstein, ,Dithmarschen
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Neumünster,OMUE,29.08.1952,Der Ortsbeauftragte für Neumünster,,Niebüller Straße 34-36,24537,Neumünster,9.939899,54.063815,Schleswig-Holstein, ,Neumünster
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Norderstedt,ONER,30.09.1976,Der Ortsbeauftragte für Norderstedt,,Tycho-Brahe-Kehre 6,22844,Norderstedt,10.011774800000012,53.7263514,Schleswig-Holstein, ,Segeberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Pinneberg,OPIN,30.05.1952,Der Ortsbeauftragte für Pinneberg,,Am Hafen 81,25421,Pinneberg,9.778681,53.665422,Schleswig-Holstein, ,Pinneberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Neumünster,Wahlstedt,OWAH,22.05.1963,Der Ortsbeauftragte für Wahlstedt,,Dr.-Hermann-Lindrath-Straße 16,23812,Wahlstedt,10.197877,53.948573,Schleswig-Holstein, ,Segeberg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Schleswig,Eckernförde,OECK,07.11.1952,Der Ortsbeauftragte für Eckernförde,,Horn 6,24340,Eckernförde,9.835781,54.448305,Schleswig-Holstein, ,Rendsburg-Eckernförde
1,OV,"Hamburg, Mecklenburg-Vorpommern",Schleswig,Flensburg,OFLE,29.07.1952,Der Ortsbeauftragte für Flensburg,,Lilienthalstraße 46,24941,Flensburg,9.398486,54.767333,Schleswig-Holstein, ,Schleswig-Flensburg
1,OV,"Hamburg, Mecklenburg-Vorpommern",Schleswig,Husum,OHUS,29.01.1954,Der Ortsbeauftragte für Husum,,Johannes-Mejer-Straße 9,25813,Husum,9.082775,54.497287,Schleswig-Holstein, ,Nordfriesland
1,OV,"Hamburg, Mecklenburg-Vorpommern",Schleswig,Kiel,OKIE,09.07.1952,Der Ortsbeauftragte für Kiel,,Georg-Feydt-Weg 35,24109,Kiel,10.078404,54.316005,Schleswig-Holstein, ,Kiel
